년도,시도,시군구,산후조리원수,일반실_병실수,특실_병실수,총병실수
2020,강원,부천시,0,0,0,0
2020,강원,안산시,0,0,0,0
2020,강원,평택시,0,0,0,0
2020,강원,안양시,0,0,0,0
2020,강원,포천시,0,0,0,0
2020,강원,화천군,0,0,0,0
2020,강원,양구군,0,0,0,0
2020,강원,청주시,0,0,0,0
2020,강원,천안시,0,0,0,0
2020,강원,홍성군,0,0,0,0
2020,강원,나주시,0,0,0,0
2020,강원,포항시,0,0,0,0
2020,강원,김천시,0,0,0,0
2020,강원,영천시,0,0,0,0
2020,강원,상주시,0,0,0,0
2020,강원,울진군,0,0,0,0
2020,강원,밀양시,0,0,0,0
2020,충남,종로구,0,0,0,0
2020,충남,중구,0,0,0,0
2020,충남,성동구,0,0,0,0
2020,충남,광진구,0,0,0,0
2020,충남,동대문구,0,0,0,0
2020,충남,중랑구,0,0,0,0
2020,충남,성북구,0,0,0,0
2020,충남,강북구,0,0,0,0
2020,충남,도봉구,0,0,0,0
2020,충남,노원구,0,0,0,0
2020,충남,은평구,0,0,0,0
2020,충남,서대문구,0,0,0,0
2020,충남,마포구,0,0,0,0
2020,충남,양천구,0,0,0,0
2020,충남,강서구,0,0,0,0
2020,충남,구로구,0,0,0,0
2020,충남,금천구,0,0,0,0
2020,충남,영등포구,0,0,0,0
2020,충남,동작구,0,0,0,0
2020,충남,관악구,0,0,0,0
2020,충남,서초구,0,0,0,0
2020,충남,강남구,0,0,0,0
2020,충남,송파구,0,0,0,0
2020,충남,강동구,0,0,0,0
2020,충남,서구,0,0,0,0
2020,충남,동구,0,0,0,0
2020,충남,부산진구,0,0,0,0
2020,충남,동래구,0,0,0,0
2020,충남,남구,0,0,0,0
2020,충남,북구,0,0,0,0
2020,충남,해운대구,0,0,0,0
2020,충남,사하구,0,0,0,0
2020,충남,금정구,0,0,0,0
2020,충남,연제구,0,0,0,0
2020,충남,수영구,0,0,0,0
2020,충남,기장군,0,0,0,0
2020,충남,수성구,0,0,0,0
2020,충남,달서구,0,0,0,0
2020,충남,달성군,0,0,0,0
2020,충남,미추홀구,0,0,0,0
2020,충남,연수구,0,0,0,0
2020,충남,남동구,0,0,0,0
2020,충남,부평구,0,0,0,0
2020,충남,계양구,0,0,0,0
2020,충남,광산구,0,0,0,0
2020,충남,유성구,0,0,0,0
2020,충남,세종시,0,0,0,0
2020,충남,고양시 덕양구,0,0,0,0
2020,충남,고양시 일산동구,0,0,0,0
2020,충남,고양시 일산서구,0,0,0,0
2020,충남,광명시,0,0,0,0
2020,충남,구리시,0,0,0,0
2020,충남,군포시,0,0,0,0
2020,충남,김포시,0,0,0,0
2020,충남,남양주시,0,0,0,0
2020,충남,남양주시(풍양),0,0,0,0
2020,충남,부천시 원미구,0,0,0,0
2020,충남,성남시 분당구,0,0,0,0
2020,충남,성남시 수정구,0,0,0,0
2020,충남,성남시 중원구,0,0,0,0
2020,충남,시흥시,0,0,0,0
2020,충남,안산시 단원구,0,0,0,0
2020,충남,안산시 상록구,0,0,0,0
2020,충남,안성시,0,0,0,0
2020,충남,안양시 동안구,0,0,0,0
2020,충남,안양시 만안구,0,0,0,0
2020,충남,양주시,0,0,0,0
2020,충남,오산시,0,0,0,0
2020,충남,용인시 기흥구,0,0,0,0
2020,충남,용인시 수지구,0,0,0,0
2020,충남,용인시 처인구,0,0,0,0
2020,충남,의왕시,0,0,0,0
2020,충남,의정부시,0,0,0,0
2020,충남,이천시,0,0,0,0
2020,충남,파주시,0,0,0,0
2020,충남,평택시평택,0,0,0,0
2020,충남,평택시송탄,0,0,0,0
2020,충남,하남시,0,0,0,0
2020,충남,화성시,0,0,0,0
2020,충남,수원시 장안구,0,0,0,0
2020,충남,수원시 권선구,0,0,0,0
2020,충남,수원시 팔달구,0,0,0,0
2020,충남,수원시 영통구,0,0,0,0
2020,충남,여주시,0,0,0,0
2020,충남,강릉시,0,0,0,0
2020,충남,동해시,0,0,0,0
2020,충남,삼척시,0,0,0,0
2020,충남,원주시,0,0,0,0
2020,충남,춘천시,0,0,0,0
2020,충남,철원군,0,0,0,0
2020,충남,천안시 동남구,1,280,280,560
2020,충남,천안시 서북구,7,1740,940,2680
2020,충남,공주시,1,140,0,140
2020,충남,아산시,3,690,810,1500
2020,충남,서산시,2,390,410,800
2020,충남,당진시,2,460,0,460
2020,충남,청주시 상당구,0,0,0,0
2020,충남,청주시 서원구,0,0,0,0
2020,충남,청주시 흥덕구,0,0,0,0
2020,충남,청주시 청원구,0,0,0,0
2020,충남,충주시,0,0,0,0
2020,충남,군산시,0,0,0,0
2020,충남,전주시,0,0,0,0
2020,충남,익산시,0,0,0,0
2020,충남,정읍시,0,0,0,0
2020,충남,목포시,0,0,0,0
2020,충남,여수시,0,0,0,0
2020,충남,순천시,0,0,0,0
2020,충남,광양시,0,0,0,0
2020,충남,강진군,0,0,0,0
2020,충남,해남군,0,0,0,0
2020,충남,영광군,0,0,0,0
2020,충남,완도군,0,0,0,0
2020,충남,경산시,0,0,0,0
2020,충남,경주시,0,0,0,0
2020,충남,구미시,0,0,0,0
2020,충남,안동시,0,0,0,0
2020,충남,포항시(북구),0,0,0,0
2020,충남,거제시,0,0,0,0
2020,충남,김해시,0,0,0,0
2020,충남,양산시,0,0,0,0
2020,충남,진주시,0,0,0,0
2020,충남,창원시,0,0,0,0
2020,충남,통영시,0,0,0,0
2020,충남,제주시,0,0,0,0
2020,충남,서귀포시,0,0,0,0
2020,충남,용산구,0,0,0,0
2020,충남,수원시,0,0,0,0
2020,충남,용인시,0,0,0,0
2020,충남,고양시,0,0,0,0
2020,충남,성남시,0,0,0,0
2020,충남,부천시,0,0,0,0
2020,충남,안산시,0,0,0,0
2020,충남,평택시,0,0,0,0
2020,충남,안양시,0,0,0,0
2020,충남,포천시,0,0,0,0
2020,충남,화천군,0,0,0,0
2020,충남,양구군,0,0,0,0
2020,충남,청주시,0,0,0,0
2020,충남,천안시,0,0,0,0
2020,충남,홍성군,0,0,0,0
2020,충남,나주시,0,0,0,0
2020,충남,포항시,0,0,0,0
2020,충남,김천시,0,0,0,0
2020,충남,영천시,0,0,0,0
2020,충남,상주시,0,0,0,0
2020,충남,울진군,0,0,0,0
2020,충남,밀양시,0,0,0,0
2020,충북,종로구,0,0,0,0
2020,충북,중구,0,0,0,0
2020,충북,성동구,0,0,0,0
2020,충북,광진구,0,0,0,0
2020,충북,동대문구,0,0,0,0
2020,충북,중랑구,0,0,0,0
2020,충북,성북구,0,0,0,0
2020,충북,강북구,0,0,0,0
2020,충북,도봉구,0,0,0,0
2020,충북,노원구,0,0,0,0
2020,충북,은평구,0,0,0,0
2020,충북,서대문구,0,0,0,0
2020,충북,마포구,0,0,0,0
2020,충북,양천구,0,0,0,0
2020,충북,강서구,0,0,0,0
2020,충북,구로구,0,0,0,0
2020,충북,금천구,0,0,0,0
2020,충북,영등포구,0,0,0,0
2020,충북,동작구,0,0,0,0
2020,충북,관악구,0,0,0,0
2020,충북,서초구,0,0,0,0
2020,충북,강남구,0,0,0,0
2020,충북,송파구,0,0,0,0
2020,충북,강동구,0,0,0,0
2020,충북,서구,0,0,0,0
2020,충북,동구,0,0,0,0
2020,충북,부산진구,0,0,0,0
2020,충북,동래구,0,0,0,0
2020,충북,남구,0,0,0,0
2020,충북,북구,0,0,0,0
2020,충북,해운대구,0,0,0,0
2020,충북,사하구,0,0,0,0
2020,충북,금정구,0,0,0,0
2020,충북,연제구,0,0,0,0
2020,충북,수영구,0,0,0,0
2020,충북,기장군,0,0,0,0
2020,충북,수성구,0,0,0,0
2020,충북,달서구,0,0,0,0
2020,충북,달성군,0,0,0,0
2020,충북,미추홀구,0,0,0,0
2020,충북,연수구,0,0,0,0
2020,충북,남동구,0,0,0,0
2020,충북,부평구,0,0,0,0
2020,충북,계양구,0,0,0,0
2020,충북,광산구,0,0,0,0
2020,충북,유성구,0,0,0,0
2020,충북,세종시,0,0,0,0
2020,충북,고양시 덕양구,0,0,0,0
2020,충북,고양시 일산동구,0,0,0,0
2020,충북,고양시 일산서구,0,0,0,0
2020,충북,광명시,0,0,0,0
2020,충북,구리시,0,0,0,0
2020,충북,군포시,0,0,0,0
2020,충북,김포시,0,0,0,0
2020,충북,남양주시,0,0,0,0
2020,충북,남양주시(풍양),0,0,0,0
2020,충북,부천시 원미구,0,0,0,0
2020,충북,성남시 분당구,0,0,0,0
2020,충북,성남시 수정구,0,0,0,0
2020,충북,성남시 중원구,0,0,0,0
2020,충북,시흥시,0,0,0,0
2020,충북,안산시 단원구,0,0,0,0
2020,충북,안산시 상록구,0,0,0,0
2020,충북,안성시,0,0,0,0
2020,충북,안양시 동안구,0,0,0,0
2020,충북,안양시 만안구,0,0,0,0
2020,충북,양주시,0,0,0,0
2020,충북,오산시,0,0,0,0
2020,충북,용인시 기흥구,0,0,0,0
2020,충북,용인시 수지구,0,0,0,0
2020,충북,용인시 처인구,0,0,0,0
2020,충북,의왕시,0,0,0,0
2020,충북,의정부시,0,0,0,0
2020,충북,이천시,0,0,0,0
2020,충북,파주시,0,0,0,0
2020,충북,평택시평택,0,0,0,0
2020,충북,평택시송탄,0,0,0,0
2020,충북,하남시,0,0,0,0
2020,충북,화성시,0,0,0,0
2020,충북,수원시 장안구,0,0,0,0
2020,충북,수원시 권선구,0,0,0,0
2020,충북,수원시 팔달구,0,0,0,0
2020,충북,수원시 영통구,0,0,0,0
2020,충북,여주시,0,0,0,0
2020,충북,강릉시,0,0,0,0
2020,충북,동해시,0,0,0,0
2020,충북,삼척시,0,0,0,0
2020,충북,원주시,0,0,0,0
2020,충북,춘천시,0,0,0,0
2020,충북,철원군,0,0,0,0
2020,충북,천안시 동남구,0,0,0,0
2020,충북,천안시 서북구,0,0,0,0
2020,충북,공주시,0,0,0,0
2020,충북,아산시,0,0,0,0
2020,충북,서산시,0,0,0,0
2020,충북,당진시,0,0,0,0
2020,충북,청주시 상당구,1,116,0,116
2020,충북,청주시 서원구,3,576,722,1298
2020,충북,청주시 흥덕구,3,360,300,660
2020,충북,청주시 청원구,2,381,251,632
2020,충북,충주시,1,260,0,260
2020,충북,군산시,0,0,0,0
2020,충북,전주시,0,0,0,0
2020,충북,익산시,0,0,0,0
2020,충북,정읍시,0,0,0,0
2020,충북,목포시,0,0,0,0
2020,충북,여수시,0,0,0,0
2020,충북,순천시,0,0,0,0
2020,충북,광양시,0,0,0,0
2020,충북,강진군,0,0,0,0
2020,충북,해남군,0,0,0,0
2020,충북,영광군,0,0,0,0
2020,충북,완도군,0,0,0,0
2020,충북,경산시,0,0,0,0
2020,충북,경주시,0,0,0,0
2020,충북,구미시,0,0,0,0
2020,충북,안동시,0,0,0,0
2020,충북,포항시(북구),0,0,0,0
2020,충북,거제시,0,0,0,0
2020,충북,김해시,0,0,0,0
2020,충북,양산시,0,0,0,0
2020,충북,진주시,0,0,0,0
2020,충북,창원시,0,0,0,0
2020,충북,통영시,0,0,0,0
2020,충북,제주시,0,0,0,0
2020,충북,서귀포시,0,0,0,0
2020,충북,용산구,0,0,0,0
2020,충북,수원시,0,0,0,0
2020,충북,용인시,0,0,0,0
2020,충북,고양시,0,0,0,0
2020,충북,성남시,0,0,0,0
2020,충북,부천시,0,0,0,0
2020,충북,안산시,0,0,0,0
2020,충북,평택시,0,0,0,0
2020,충북,안양시,0,0,0,0
2020,충북,포천시,0,0,0,0
2020,충북,화천군,0,0,0,0
2020,충북,양구군,0,0,0,0
2020,충북,청주시,0,0,0,0
2020,충북,천안시,0,0,0,0
2020,충북,홍성군,0,0,0,0
2020,충북,나주시,0,0,0,0
2020,충북,포항시,0,0,0,0
2020,충북,김천시,0,0,0,0
2020,충북,영천시,0,0,0,0
2020,충북,상주시,0,0,0,0
2020,충북,울진군,0,0,0,0
2020,충북,밀양시,0,0,0,0
2020,전북,종로구,0,0,0,0
2020,전북,중구,0,0,0,0
2020,전북,성동구,0,0,0,0
2020,전북,광진구,0,0,0,0
2020,전북,동대문구,0,0,0,0
2020,전북,중랑구,0,0,0,0
2020,전북,성북구,0,0,0,0
2020,전북,강북구,0,0,0,0
2020,전북,도봉구,0,0,0,0
2020,전북,노원구,0,0,0,0
2020,전북,은평구,0,0,0,0
2020,전북,서대문구,0,0,0,0
2020,전북,마포구,0,0,0,0
2020,전북,양천구,0,0,0,0
2020,전북,강서구,0,0,0,0
2020,전북,구로구,0,0,0,0
2020,전북,금천구,0,0,0,0
2020,전북,영등포구,0,0,0,0
2020,전북,동작구,0,0,0,0
2020,전북,관악구,0,0,0,0
2020,전북,서초구,0,0,0,0
2020,전북,강남구,0,0,0,0
2020,전북,송파구,0,0,0,0
2020,전북,강동구,0,0,0,0
2020,전북,서구,0,0,0,0
2020,전북,동구,0,0,0,0
2020,전북,부산진구,0,0,0,0
2020,전북,동래구,0,0,0,0
2020,전북,남구,0,0,0,0
2020,전북,북구,0,0,0,0
2020,전북,해운대구,0,0,0,0
2020,전북,사하구,0,0,0,0
2020,전북,금정구,0,0,0,0
2020,전북,연제구,0,0,0,0
2020,전북,수영구,0,0,0,0
2020,전북,기장군,0,0,0,0
2020,전북,수성구,0,0,0,0
2020,전북,달서구,0,0,0,0
2020,전북,달성군,0,0,0,0
2020,전북,미추홀구,0,0,0,0
2020,전북,연수구,0,0,0,0
2020,전북,남동구,0,0,0,0
2020,전북,부평구,0,0,0,0
2020,전북,계양구,0,0,0,0
2020,전북,광산구,0,0,0,0
2020,전북,유성구,0,0,0,0
2020,전북,세종시,0,0,0,0
2020,전북,고양시 덕양구,0,0,0,0
2020,전북,고양시 일산동구,0,0,0,0
2020,전북,고양시 일산서구,0,0,0,0
2020,전북,광명시,0,0,0,0
2020,전북,구리시,0,0,0,0
2020,전북,군포시,0,0,0,0
2020,전북,김포시,0,0,0,0
2020,전북,남양주시,0,0,0,0
2020,전북,남양주시(풍양),0,0,0,0
2020,전북,부천시 원미구,0,0,0,0
2020,전북,성남시 분당구,0,0,0,0
2020,전북,성남시 수정구,0,0,0,0
2020,전북,성남시 중원구,0,0,0,0
2020,전북,시흥시,0,0,0,0
2020,전북,안산시 단원구,0,0,0,0
2020,전북,안산시 상록구,0,0,0,0
2020,전북,안성시,0,0,0,0
2020,전북,안양시 동안구,0,0,0,0
2020,전북,안양시 만안구,0,0,0,0
2020,전북,양주시,0,0,0,0
2020,전북,오산시,0,0,0,0
2020,전북,용인시 기흥구,0,0,0,0
2020,전북,용인시 수지구,0,0,0,0
2020,전북,용인시 처인구,0,0,0,0
2020,전북,의왕시,0,0,0,0
2020,전북,의정부시,0,0,0,0
2020,전북,이천시,0,0,0,0
2020,전북,파주시,0,0,0,0
2020,전북,평택시평택,0,0,0,0
2020,전북,평택시송탄,0,0,0,0
2020,전북,하남시,0,0,0,0
2020,전북,화성시,0,0,0,0
2020,전북,수원시 장안구,0,0,0,0
2020,전북,수원시 권선구,0,0,0,0
2020,전북,수원시 팔달구,0,0,0,0
2020,전북,수원시 영통구,0,0,0,0
2020,전북,여주시,0,0,0,0
2020,전북,강릉시,0,0,0,0
2020,전북,동해시,0,0,0,0
2020,전북,삼척시,0,0,0,0
2020,전북,원주시,0,0,0,0
2020,전북,춘천시,0,0,0,0
2020,전북,철원군,0,0,0,0
2020,전북,천안시 동남구,0,0,0,0
2020,전북,천안시 서북구,0,0,0,0
2020,전북,공주시,0,0,0,0
2020,전북,아산시,0,0,0,0
2020,전북,서산시,0,0,0,0
2020,전북,당진시,0,0,0,0
2020,전북,청주시 상당구,0,0,0,0
2020,전북,청주시 서원구,0,0,0,0
2020,전북,청주시 흥덕구,0,0,0,0
2020,전북,청주시 청원구,0,0,0,0
2020,전북,충주시,0,0,0,0
2020,전북,군산시,2,300,330,630
2020,전북,전주시,8,1250,1125,2375
2020,전북,익산시,2,430,0,430
2020,전북,정읍시,2,230,160,390
2020,전북,목포시,0,0,0,0
2020,전북,여수시,0,0,0,0
2020,전북,순천시,0,0,0,0
2020,전북,광양시,0,0,0,0
2020,전북,강진군,0,0,0,0
2020,전북,해남군,0,0,0,0
2020,전북,영광군,0,0,0,0
2020,전북,완도군,0,0,0,0
2020,전북,경산시,0,0,0,0
2020,전북,경주시,0,0,0,0
2020,전북,구미시,0,0,0,0
2020,전북,안동시,0,0,0,0
2020,전북,포항시(북구),0,0,0,0
2020,전북,거제시,0,0,0,0
2020,전북,김해시,0,0,0,0
2020,전북,양산시,0,0,0,0
2020,전북,진주시,0,0,0,0
2020,전북,창원시,0,0,0,0
2020,전북,통영시,0,0,0,0
2020,전북,제주시,0,0,0,0
2020,전북,서귀포시,0,0,0,0
2020,전북,용산구,0,0,0,0
2020,전북,수원시,0,0,0,0
2020,전북,용인시,0,0,0,0
2020,전북,고양시,0,0,0,0
2020,전북,성남시,0,0,0,0
2020,전북,부천시,0,0,0,0
2020,전북,안산시,0,0,0,0
2020,전북,평택시,0,0,0,0
2020,전북,안양시,0,0,0,0
2020,전북,포천시,0,0,0,0
2020,전북,화천군,0,0,0,0
2020,전북,양구군,0,0,0,0
2020,전북,청주시,0,0,0,0
2020,전북,천안시,0,0,0,0
2020,전북,홍성군,0,0,0,0
2020,전북,나주시,0,0,0,0
2020,전북,포항시,0,0,0,0
2020,전북,김천시,0,0,0,0
2020,전북,영천시,0,0,0,0
2020,전북,상주시,0,0,0,0
2020,전북,울진군,0,0,0,0
2020,전북,밀양시,0,0,0,0
2020,전남,종로구,0,0,0,0
2020,전남,중구,0,0,0,0
2020,전남,성동구,0,0,0,0
2020,전남,광진구,0,0,0,0
2020,전남,동대문구,0,0,0,0
2020,전남,중랑구,0,0,0,0
2020,전남,성북구,0,0,0,0
2020,전남,강북구,0,0,0,0
2020,전남,도봉구,0,0,0,0
2020,전남,노원구,0,0,0,0
2020,전남,은평구,0,0,0,0
2020,전남,서대문구,0,0,0,0
2020,전남,마포구,0,0,0,0
2020,전남,양천구,0,0,0,0
2020,전남,강서구,0,0,0,0
2020,전남,구로구,0,0,0,0
2020,전남,금천구,0,0,0,0
2020,전남,영등포구,0,0,0,0
2020,전남,동작구,0,0,0,0
2020,전남,관악구,0,0,0,0
2020,전남,서초구,0,0,0,0
2020,전남,강남구,0,0,0,0
2020,전남,송파구,0,0,0,0
2020,전남,강동구,0,0,0,0
2020,전남,서구,0,0,0,0
2020,전남,동구,0,0,0,0
2020,전남,부산진구,0,0,0,0
2020,전남,동래구,0,0,0,0
2020,전남,남구,0,0,0,0
2020,전남,북구,0,0,0,0
2020,전남,해운대구,0,0,0,0
2020,전남,사하구,0,0,0,0
2020,전남,금정구,0,0,0,0
2020,전남,연제구,0,0,0,0
2020,전남,수영구,0,0,0,0
2020,전남,기장군,0,0,0,0
2020,전남,수성구,0,0,0,0
2020,전남,달서구,0,0,0,0
2020,전남,달성군,0,0,0,0
2020,전남,미추홀구,0,0,0,0
2020,전남,연수구,0,0,0,0
2020,전남,남동구,0,0,0,0
2020,전남,부평구,0,0,0,0
2020,전남,계양구,0,0,0,0
2020,전남,광산구,0,0,0,0
2020,전남,유성구,0,0,0,0
2020,전남,세종시,0,0,0,0
2020,전남,고양시 덕양구,0,0,0,0
2020,전남,고양시 일산동구,0,0,0,0
2020,전남,고양시 일산서구,0,0,0,0
2020,전남,광명시,0,0,0,0
2020,전남,구리시,0,0,0,0
2020,전남,군포시,0,0,0,0
2020,전남,김포시,0,0,0,0
2020,전남,남양주시,0,0,0,0
2020,전남,남양주시(풍양),0,0,0,0
2020,전남,부천시 원미구,0,0,0,0
2020,전남,성남시 분당구,0,0,0,0
2020,전남,성남시 수정구,0,0,0,0
2020,전남,성남시 중원구,0,0,0,0
2020,전남,시흥시,0,0,0,0
2020,전남,안산시 단원구,0,0,0,0
2020,전남,안산시 상록구,0,0,0,0
2020,전남,안성시,0,0,0,0
2020,전남,안양시 동안구,0,0,0,0
2020,전남,안양시 만안구,0,0,0,0
2020,전남,양주시,0,0,0,0
2020,전남,오산시,0,0,0,0
2020,전남,용인시 기흥구,0,0,0,0
2020,전남,용인시 수지구,0,0,0,0
2020,전남,용인시 처인구,0,0,0,0
2020,전남,의왕시,0,0,0,0
2020,전남,의정부시,0,0,0,0
2020,전남,이천시,0,0,0,0
2020,전남,파주시,0,0,0,0
2020,전남,평택시평택,0,0,0,0
2020,전남,평택시송탄,0,0,0,0
2020,전남,하남시,0,0,0,0
2020,전남,화성시,0,0,0,0
2020,전남,수원시 장안구,0,0,0,0
2020,전남,수원시 권선구,0,0,0,0
2020,전남,수원시 팔달구,0,0,0,0
2020,전남,수원시 영통구,0,0,0,0
2020,전남,여주시,0,0,0,0
2020,전남,강릉시,0,0,0,0
2020,전남,동해시,0,0,0,0
2020,전남,삼척시,0,0,0,0
2020,전남,원주시,0,0,0,0
2020,전남,춘천시,0,0,0,0
2020,전남,철원군,0,0,0,0
2020,전남,천안시 동남구,0,0,0,0
2020,전남,천안시 서북구,0,0,0,0
2020,전남,공주시,0,0,0,0
2020,전남,아산시,0,0,0,0
2020,전남,서산시,0,0,0,0
2020,전남,당진시,0,0,0,0
2020,전남,청주시 상당구,0,0,0,0
2020,전남,청주시 서원구,0,0,0,0
2020,전남,청주시 흥덕구,0,0,0,0
2020,전남,청주시 청원구,0,0,0,0
2020,전남,충주시,0,0,0,0
2020,전남,군산시,0,0,0,0
2020,전남,전주시,0,0,0,0
2020,전남,익산시,0,0,0,0
2020,전남,정읍시,0,0,0,0
2020,전남,목포시,2,389,0,389
2020,전남,여수시,2,370,270,640
2020,전남,순천시,2,270,180,450
2020,전남,광양시,1,168,175,343
2020,전남,강진군,1,154,154,308
2020,전남,해남군,1,154,0,154
2020,전남,영광군,1,210,252,462
2020,전남,완도군,1,154,0,154
2020,전남,경산시,0,0,0,0
2020,전남,경주시,0,0,0,0
2020,전남,구미시,0,0,0,0
2020,전남,안동시,0,0,0,0
2020,전남,포항시(북구),0,0,0,0
2020,전남,거제시,0,0,0,0
2020,전남,김해시,0,0,0,0
2020,전남,양산시,0,0,0,0
2020,전남,진주시,0,0,0,0
2020,전남,창원시,0,0,0,0
2020,전남,통영시,0,0,0,0
2020,전남,제주시,0,0,0,0
2020,전남,서귀포시,0,0,0,0
2020,전남,용산구,0,0,0,0
2020,전남,수원시,0,0,0,0
2020,전남,용인시,0,0,0,0
2020,전남,고양시,0,0,0,0
2020,전남,성남시,0,0,0,0
2020,전남,부천시,0,0,0,0
2020,전남,안산시,0,0,0,0
2020,전남,평택시,0,0,0,0
2020,전남,안양시,0,0,0,0
2020,전남,포천시,0,0,0,0
2020,전남,화천군,0,0,0,0
2020,전남,양구군,0,0,0,0
2020,전남,청주시,0,0,0,0
2020,전남,천안시,0,0,0,0
2020,전남,홍성군,0,0,0,0
2020,전남,나주시,0,0,0,0
2020,전남,포항시,0,0,0,0
2020,전남,김천시,0,0,0,0
2020,전남,영천시,0,0,0,0
2020,전남,상주시,0,0,0,0
2020,전남,울진군,0,0,0,0
2020,전남,밀양시,0,0,0,0
2020,경북,종로구,0,0,0,0
2020,경북,중구,0,0,0,0
2020,경북,성동구,0,0,0,0
2020,경북,광진구,0,0,0,0
2020,경북,동대문구,0,0,0,0
2020,경북,중랑구,0,0,0,0
2020,경북,성북구,0,0,0,0
2020,경북,강북구,0,0,0,0
2020,경북,도봉구,0,0,0,0
2020,경북,노원구,0,0,0,0
2020,경북,은평구,0,0,0,0
2020,경북,서대문구,0,0,0,0
2020,경북,마포구,0,0,0,0
2020,경북,양천구,0,0,0,0
2020,경북,강서구,0,0,0,0
2020,경북,구로구,0,0,0,0
2020,경북,금천구,0,0,0,0
2020,경북,영등포구,0,0,0,0
2020,경북,동작구,0,0,0,0
2020,경북,관악구,0,0,0,0
2020,경북,서초구,0,0,0,0
2020,경북,강남구,0,0,0,0
2020,경북,송파구,0,0,0,0
2020,경북,강동구,0,0,0,0
2020,경북,서구,0,0,0,0
2020,경북,동구,0,0,0,0
2020,경북,부산진구,0,0,0,0
2020,경북,동래구,0,0,0,0
2020,경북,남구,0,0,0,0
2020,경북,북구,0,0,0,0
2020,경북,해운대구,0,0,0,0
2020,경북,사하구,0,0,0,0
2020,경북,금정구,0,0,0,0
2020,경북,연제구,0,0,0,0
2020,경북,수영구,0,0,0,0
2020,경북,기장군,0,0,0,0
2020,경북,수성구,0,0,0,0
2020,경북,달서구,0,0,0,0
2020,경북,달성군,0,0,0,0
2020,경북,미추홀구,0,0,0,0
2020,경북,연수구,0,0,0,0
2020,경북,남동구,0,0,0,0
2020,경북,부평구,0,0,0,0
2020,경북,계양구,0,0,0,0
2020,경북,광산구,0,0,0,0
2020,경북,유성구,0,0,0,0
2020,경북,세종시,0,0,0,0
2020,경북,고양시 덕양구,0,0,0,0
2020,경북,고양시 일산동구,0,0,0,0
2020,경북,고양시 일산서구,0,0,0,0
2020,경북,광명시,0,0,0,0
2020,경북,구리시,0,0,0,0
2020,경북,군포시,0,0,0,0
2020,경북,김포시,0,0,0,0
2020,경북,남양주시,0,0,0,0
2020,경북,남양주시(풍양),0,0,0,0
2020,경북,부천시 원미구,0,0,0,0
2020,경북,성남시 분당구,0,0,0,0
2020,경북,성남시 수정구,0,0,0,0
2020,경북,성남시 중원구,0,0,0,0
2020,경북,시흥시,0,0,0,0
2020,경북,안산시 단원구,0,0,0,0
2020,경북,안산시 상록구,0,0,0,0
2020,경북,안성시,0,0,0,0
2020,경북,안양시 동안구,0,0,0,0
2020,경북,안양시 만안구,0,0,0,0
2020,경북,양주시,0,0,0,0
2020,경북,오산시,0,0,0,0
2020,경북,용인시 기흥구,0,0,0,0
2020,경북,용인시 수지구,0,0,0,0
2020,경북,용인시 처인구,0,0,0,0
2020,경북,의왕시,0,0,0,0
2020,경북,의정부시,0,0,0,0
2020,경북,이천시,0,0,0,0
2020,경북,파주시,0,0,0,0
2020,경북,평택시평택,0,0,0,0
2020,경북,평택시송탄,0,0,0,0
2020,경북,하남시,0,0,0,0
2020,경북,화성시,0,0,0,0
2020,경북,수원시 장안구,0,0,0,0
2020,경북,수원시 권선구,0,0,0,0
2020,경북,수원시 팔달구,0,0,0,0
2020,경북,수원시 영통구,0,0,0,0
2020,경북,여주시,0,0,0,0
2020,경북,강릉시,0,0,0,0
2020,경북,동해시,0,0,0,0
2020,경북,삼척시,0,0,0,0
2020,경북,원주시,0,0,0,0
2020,경북,춘천시,0,0,0,0
2020,경북,철원군,0,0,0,0
2020,경북,천안시 동남구,0,0,0,0
2020,경북,천안시 서북구,0,0,0,0
2020,경북,공주시,0,0,0,0
2020,경북,아산시,0,0,0,0
2020,경북,서산시,0,0,0,0
2020,경북,당진시,0,0,0,0
2020,경북,청주시 상당구,0,0,0,0
2020,경북,청주시 서원구,0,0,0,0
2020,경북,청주시 흥덕구,0,0,0,0
2020,경북,청주시 청원구,0,0,0,0
2020,경북,충주시,0,0,0,0
2020,경북,군산시,0,0,0,0
2020,경북,전주시,0,0,0,0
2020,경북,익산시,0,0,0,0
2020,경북,정읍시,0,0,0,0
2020,경북,목포시,0,0,0,0
2020,경북,여수시,0,0,0,0
2020,경북,순천시,0,0,0,0
2020,경북,광양시,0,0,0,0
2020,경북,강진군,0,0,0,0
2020,경북,해남군,0,0,0,0
2020,경북,영광군,0,0,0,0
2020,경북,완도군,0,0,0,0
2020,경북,경산시,1,190,0,190
2020,경북,경주시,2,340,388,728
2020,경북,구미시,7,1350,1263,2613
2020,경북,안동시,1,156,0,156
2020,경북,포항시(북구),2,470,490,960
2020,경북,거제시,0,0,0,0
2020,경북,김해시,0,0,0,0
2020,경북,양산시,0,0,0,0
2020,경북,진주시,0,0,0,0
2020,경북,창원시,0,0,0,0
2020,경북,통영시,0,0,0,0
2020,경북,제주시,0,0,0,0
2020,경북,서귀포시,0,0,0,0
2020,경북,용산구,0,0,0,0
2020,경북,수원시,0,0,0,0
2020,경북,용인시,0,0,0,0
